,passenger_count,distance_miles,hour,year,weekday,night,late_night
5590,2,0.37350483187130856,20,2010,4,1,1
389,1,1.1807605819449902,16,2010,4,1,0
470,1,1.2185842364628088,11,2013,3,0,0
1179,1,1.2209539146237591,4,2012,1,0,1
3416,1,2.588709431354131,2,2011,5,0,1
14769,1,1.2417075395508812,19,2011,2,1,0
11424,1,0.9735481814708956,20,2015,5,0,1
9006,1,0.9146852640654582,12,2009,3,0,0
10660,1,1.1415085561075686,7,2011,3,0,0
8260,1,0.8277116918255174,17,2010,6,0,0
366,1,0.7915590142373807,14,2009,3,0,0
4397,1,0.42524520567180707,12,2011,6,0,0
2565,1,0.9364756096011756,16,2014,0,1,0
2513,2,1.0105419112721001,18,2011,1,1,0
11378,1,1.2335443243929787,17,2009,6,0,0
6977,2,0.4659182894755289,14,2009,3,0,0
4256,4,1.3850354063306616,0,2013,6,0,1
8456,1,1.422983132105268,20,2009,4,1,1
816,1,2.7587859011523967,9,2014,6,0,0
14826,1,1.393523712136555,17,2015,2,1,0
13101,2,1.726073019258673,16,2015,6,0,0
10989,1,2.542063020822217,6,2013,2,0,1
7691,5,1.4350386271132118,19,2015,6,0,0
9149,2,4.443415470145376,22,2012,2,0,1
8830,1,0.27204748345148727,16,2014,5,0,0
11504,1,0.17630016557277173,12,2013,3,0,0
13041,6,0.8712684984632147,21,2009,4,0,1
4374,1,1.1999007571571005,0,2011,0,0,1
9955,1,1.9666879131576,20,2014,6,0,1
879,1,5.009885824021163,1,2010,3,0,1
5975,1,1.2144340461064644,11,2012,6,0,0
7295,1,0.6775926018340925,12,2009,2,0,0
14957,5,0.7978605345773899,15,2013,6,0,0
1564,2,0.45039460677381904,19,2010,4,1,0
2968,3,1.1976077462896564,15,2009,6,0,0
7493,2,0.5640272792583902,2,2011,5,0,1
509,1,3.5643126777448164,12,2014,4,0,0
6392,1,2.2867927909060737,15,2009,0,0,0
4714,1,1.6858464544241551,9,2010,5,0,0
5419,1,3.8692591732711215,0,2012,5,0,1
10696,1,1.236888339481355,21,2009,1,0,1
2892,4,5.869869910108988,9,2009,4,0,0
4612,1,0.7097557031006603,18,2009,0,1,0
3035,1,3.1168056715460835,18,2013,1,1,0
3848,1,1.8133788608858588,15,2009,4,0,0
9949,1,2.1314526969659022,8,2012,0,0,0
3088,3,2.0927922275844244,2,2013,1,0,1
9206,1,3.5146325249019763,17,2010,6,0,0
3637,1,1.8299853985046028,22,2014,2,0,1
5494,2,1.128452075937965,10,2009,2,0,0
13594,1,2.141170947677303,22,2013,2,0,1
11872,1,1.6500907028640406,17,2011,1,1,0
3799,1,1.0298697710775209,11,2009,2,0,0
13183,1,1.0146433970671422,23,2009,3,0,1
2394,1,0.1437849611775087,21,2013,4,0,1
14979,1,0.7899252311888976,18,2009,1,1,0
6278,2,2.025815255906526,12,2012,2,0,0
14424,3,2.2243922778471603,1,2009,1,0,1
11924,1,4.0058468892899315,15,2011,3,0,0
5039,1,1.1194573334478952,22,2009,4,0,1
10043,1,0.9808731660725043,6,2009,1,0,1
6075,2,2.358090219368829,21,2010,2,0,1
2079,1,0.6113687434086318,22,2012,5,0,1
2199,2,1.2830362404060955,12,2010,6,0,0
6246,1,1.2592137453014536,21,2009,4,0,1
10632,2,0.9141667267723147,14,2010,3,0,0
1028,1,0.7812448178247897,9,2014,5,0,0
9267,5,1.1635560878140376,14,2012,4,0,0
792,1,2.505538290318616,16,2013,1,1,0
2737,1,2.238319353629359,16,2014,2,1,0
148,1,4.0509976281939375,21,2014,5,0,1
7752,1,2.006684915650884,23,2014,4,0,1
3758,6,4.129200509102175,23,2014,4,0,1
12065,1,1.4115937961012843,21,2014,6,0,1
304,1,1.7472216170498789,10,2011,6,0,0
5366,2,0.8498764710894987,22,2015,6,0,1
7178,2,1.471832867874732,11,2009,2,0,0
11077,1,0.8846714775082819,10,2010,1,0,0
7534,1,2.26354558223132,21,2014,0,0,1
2085,2,4.160064432726197,14,2009,1,0,0
9213,1,1.422092586384497,9,2010,0,0,0
1152,1,5.514531948869398,17,2009,4,1,0
2940,1,0.7527784139629665,12,2012,2,0,0
8053,1,2.1584604897508193,14,2013,0,0,0
9990,2,3.6112031471272346,17,2013,0,1,0
8674,1,1.1036551063997828,11,2012,5,0,0
10421,1,0.821410875600192,4,2010,4,0,1
8349,4,1.132148731289707,14,2014,0,0,0
8423,2,4.130326502540624,17,2009,6,0,0
13303,2,0.46571347236381544,8,2015,1,0,0
6478,1,0.9838211518886572,17,2010,6,0,0
6970,2,0.1819753028067722,7,2012,5,0,0
14094,1,0.6689775619546176,14,2011,4,0,0
14341,1,0.891247104066064,4,2011,0,0,1
2187,1,1.4073627401743642,20,2015,0,1,1
14411,1,1.188082315328827,15,2013,0,0,0
5820,1,5.241848555427618,23,2013,5,0,1
5856,1,1.3037917398318295,10,2014,0,0,0
5507,1,2.6757670381615597,18,2011,6,0,0
10299,1,0.35568764574051437,11,2014,2,0,0
10935,1,0.7427986749244097,18,2012,4,1,0
2592,1,1.8846049565762684,4,2009,3,0,1
7436,1,1.0038420189189092,12,2012,1,0,0
2482,1,3.553363323840832,8,2014,4,0,0
7214,2,0.9838329806595043,23,2013,1,0,1
7824,1,5.111835929088343,11,2010,2,0,0
12071,1,2.0133413625401335,15,2009,4,0,0
1428,1,1.12688704675662,22,2015,1,0,1
5839,1,0.6596182514088437,13,2010,2,0,0
1646,1,0.6459917640518064,12,2014,4,0,0
6782,2,2.0215508902718144,7,2012,4,0,0
8314,1,0.5402080726759153,18,2009,3,1,0
925,1,1.6684335262263705,12,2012,4,0,0
8342,2,1.1272527142297744,21,2014,0,0,1
11113,1,2.962004374660746,0,2011,4,0,1
13254,5,0.8383106984477208,18,2013,5,0,0
490,2,1.9088401365712475,11,2015,3,0,0
13270,5,1.1587369012060424,9,2009,4,0,0
7058,3,1.7095773859549208,20,2012,4,1,1
11221,3,2.75849598706523,21,2014,3,0,1
10325,1,0.9365217812482243,16,2009,3,1,0
6634,1,2.8333286834123013,22,2012,3,0,1
10734,4,0.5838792570542625,12,2009,0,0,0
746,1,0.6141991908501124,22,2013,3,0,1
7041,1,0.38685472191290676,18,2010,0,1,0
5441,1,0.4951427831787839,19,2010,2,1,0
14551,1,0.548091477242193,15,2015,2,0,0
7170,1,2.9998185158542285,8,2014,6,0,0
3023,1,2.7412971032433875,3,2012,6,0,1
10933,1,0.1900463204127049,17,2014,4,1,0
953,1,0.9790877122190824,5,2012,3,0,1
1437,1,1.99974210572148,16,2009,4,1,0
12912,1,1.0677101972860699,8,2009,3,0,0
7719,2,1.913438310247525,20,2013,1,1,1
8001,2,0.3391480552867685,17,2009,6,0,0
12436,1,1.7901119927451823,18,2012,6,0,0
10094,1,0.40084907520853835,12,2015,0,0,0
1026,1,0.5246980482748319,2,2012,2,0,1
635,1,2.9379050603234096,23,2011,5,0,1
12622,1,1.6467735211216699,23,2009,6,0,1
3237,1,0.9715165080908624,20,2013,6,0,1
13580,1,1.0805680753488696,7,2011,1,0,0
22,1,0.5743307487576091,18,2009,3,1,0
6672,1,1.5718928074858354,2,2013,4,0,1
137,1,0.44390806699307805,18,2013,5,0,0
14720,1,0.6466479469290018,21,2014,4,0,1
10202,1,0.7408560745915674,8,2009,2,0,0
6929,2,0.7165240110895629,9,2012,3,0,0
6080,1,1.149227505185218,17,2014,3,1,0
2702,6,0.7805167402280994,10,2015,5,0,0
5515,1,0.7655257724344576,11,2013,1,0,0
7142,1,3.063454127284649,16,2011,3,1,0
6201,5,0.5444203593642248,11,2010,1,0,0
6848,2,1.836108362628696,23,2012,6,0,1
2504,1,0.3343928690665168,14,2012,5,0,0
4599,1,0.3762774881954722,11,2010,4,0,0
7222,5,1.395691514496604,22,2012,4,0,1
4764,5,2.6314558337070393,22,2010,3,0,1
1394,1,2.0448058397687783,22,2011,2,0,1
3038,1,0.7464200601406152,15,2011,0,0,0
7937,1,3.591958598959614,17,2013,5,0,0
8408,5,1.3725223531877173,19,2013,2,1,0
3569,5,0.27162966263712246,19,2012,2,1,0
3926,1,1.3610824532944334,10,2011,0,0,0
4676,1,1.0555622456775595,0,2015,2,0,1
1899,1,1.137894842951426,21,2013,1,0,1
10321,1,1.6401528598601036,8,2012,0,0,0
309,1,9.780649346543273,22,2015,6,0,1
4071,1,1.2592963737845833,19,2012,4,1,0
8048,5,2.5055109359034464,21,2014,2,0,1
2963,1,0.7940888939319918,20,2010,5,0,1
11751,2,0.38078952163072793,17,2011,4,1,0
10138,1,5.1697009979128286,12,2010,3,0,0
12654,5,2.7045711771287912,14,2014,1,0,0
372,1,2.470784297386276,1,2012,4,0,1
12677,5,0.29134640329382394,12,2010,3,0,0
13362,2,0.8447537866097387,0,2009,6,0,1
3793,5,1.818596911003513,8,2013,1,0,0
12974,1,0.34078788473259297,19,2012,2,1,0
7125,1,0.5050003584432098,12,2015,1,0,0
4767,1,3.398348594395537,20,2013,4,1,1
8561,1,1.7608819192010883,22,2011,0,0,1
3423,1,1.729724773234072,12,2009,5,0,0
6770,1,2.8720971879177357,19,2010,6,0,0
12280,1,3.6125042184024867,15,2010,1,0,0
5535,2,1.6497724256343171,21,2011,1,0,1
4165,1,1.0528249686448155,22,2012,3,0,1
13025,6,0.9394599348200573,16,2011,4,1,0
10199,1,1.5537387887113012,11,2013,6,0,0
643,1,0.30574189095980314,22,2011,0,0,1
10920,1,0.6421212126562669,19,2012,5,0,0
9055,1,2.2423990288709286,15,2012,4,0,0
2111,1,2.7233065862330252,12,2009,0,0,0
13659,1,1.6006084045330387,18,2012,1,1,0
773,1,0.8899713982267112,7,2013,1,0,0
8776,3,0.47735353002140174,1,2014,5,0,1
2479,6,1.2509252910824435,1,2013,6,0,1
10924,2,3.15762759972383,13,2010,5,0,0
14722,1,1.1422179149503713,10,2011,4,0,0
4725,1,1.9010127546934628,19,2010,2,1,0
8571,1,2.113055719660455,3,2011,5,0,1
3836,1,1.6683709818810324,3,2011,0,0,1
11831,1,3.785440496102296,6,2012,1,0,1
14996,5,1.1765587057933016,15,2011,3,0,0
9772,1,0.9031652792929858,22,2010,6,0,1
10289,1,1.2099257927523126,17,2011,3,1,0
10537,1,1.0631937308279162,9,2011,0,0,0
1810,5,1.1982387031803912,18,2009,6,0,0
3108,1,2.7515470646967297,8,2012,1,0,0
14620,1,1.0144560314951436,22,2013,0,0,1
14061,1,1.8687808484881927,3,2013,5,0,1
8691,1,0.8995052228217124,8,2014,0,0,0
3641,1,2.555010746340204,11,2010,6,0,0
12869,1,2.2464894292306608,7,2012,6,0,0
7914,2,2.748986943394746,18,2011,1,1,0
2930,5,2.957861379023876,18,2014,1,1,0
13806,1,2.0249947640857724,0,2009,2,0,1
6269,1,3.620705603362458,22,2010,3,0,1
14982,3,1.465864162150522,19,2012,4,1,0
12350,1,1.1831446504798417,8,2010,1,0,0
12328,1,2.627090850958885,5,2011,1,0,1
9412,2,1.986540160052228,17,2011,4,1,0
1657,1,1.8638578323114012,6,2013,2,0,1
5647,3,0.8727173515184471,16,2009,2,1,0
4250,1,0.7369843161929994,13,2013,4,0,0
13252,1,2.1844718996584866,16,2009,5,0,0
7209,6,0.5179898461662421,18,2011,1,1,0
1109,1,0.8236168063871375,11,2011,0,0,0
9196,5,1.9132054674192294,12,2009,6,0,0
8073,1,2.420491725837449,1,2015,3,0,1
8012,1,0.9942715731057696,8,2014,4,0,0
13781,1,1.8160733050249431,9,2010,3,0,0
5088,1,1.4447027656750526,18,2010,3,1,0
3335,1,3.2025402108934684,7,2015,3,0,0
12164,3,0.916433372626056,9,2012,3,0,0
1399,1,1.4190910304056317,7,2010,2,0,0
14471,1,2.454810381506126,18,2010,6,0,0
3403,1,1.075039477801542,11,2010,5,0,0
3615,1,0.8042941895917327,12,2014,5,0,0
10294,1,1.4176657687468934,20,2009,1,1,1
2731,1,0.8880416170175506,12,2009,5,0,0
3387,2,2.298943397766975,23,2010,1,0,1
7206,2,1.7747051717015967,8,2009,1,0,0
4943,2,3.258666022506045,4,2011,5,0,1
3240,1,1.8551171998533722,19,2011,6,0,0
8496,2,3.8587335425363762,21,2009,2,0,1
8804,1,1.6531947125290563,12,2010,6,0,0
4511,1,0.5525470795941696,12,2015,5,0,0
7857,1,2.6696567778526954,23,2015,4,0,1
1976,2,1.2798378535480448,13,2012,4,0,0
7786,4,0.5515510367598855,17,2013,4,1,0
9524,1,0.6432985676671232,18,2011,4,1,0
1552,1,0.38709367354681734,14,2010,1,0,0
6743,6,0.8477521494887966,9,2011,0,0,0
14057,1,0.9431395735490865,0,2009,4,0,1
10175,1,1.7468246675441532,16,2011,2,1,0
1290,5,1.7962877551613439,12,2010,6,0,0
4715,2,1.4378973709621694,13,2014,2,0,0
2508,1,0.5679931924503943,15,2012,3,0,0
14525,1,1.2289707531755687,3,2012,5,0,1
9719,1,1.8942502498916471,18,2013,5,0,0
9828,1,4.48659376957816,20,2009,0,1,1
11094,4,1.537491194524283,21,2010,3,0,1
13059,1,1.2685165414954127,11,2014,1,0,0
8211,6,2.4091747672078014,20,2012,6,0,1
3749,1,0.45214709431143263,0,2010,4,0,1
3346,1,0.3468822723924272,19,2010,3,1,0
6694,1,0.8390013876987945,7,2013,0,0,0
7466,1,0.6129466631075413,15,2012,2,0,0
14076,1,2.9753860686844242,3,2010,6,0,1
6282,1,2.237230302789558,6,2012,1,0,1
6825,1,2.8408097526589544,21,2011,3,0,1
12741,2,0.47836918831787945,22,2010,3,0,1
5786,5,0.34691742855866103,9,2010,0,0,0
14260,1,1.1913630613714752,18,2009,3,1,0
3591,3,3.114396900909279,21,2011,1,0,1
14416,1,0.8351967501616426,7,2014,1,0,0
6035,2,0.2915758941073837,22,2010,1,0,1
1872,1,0.9574851534022198,12,2015,3,0,0
3496,5,0.8636157235074872,9,2011,4,0,0
11922,1,1.7504569105242245,21,2010,0,0,1
10614,1,0.808094520330979,5,2014,4,0,1
6109,4,1.5993823385797201,20,2011,5,0,1
7309,2,1.1336386517547963,13,2013,1,0,0
7201,5,0.3742272619526171,6,2010,3,0,1
1138,2,1.670812832262578,18,2010,5,0,0
11474,1,6.053574623626508,2,2010,0,0,1
12404,2,2.810095593804042,5,2014,1,0,1
13577,1,0.7507825573796116,7,2010,0,0,0
532,1,3.7904187055810294,13,2010,5,0,0
3514,1,0.6418736111587129,7,2013,0,0,0
7045,5,0.9299199704555995,19,2010,1,1,0
1250,2,0.7257333039004586,14,2014,4,0,0
2038,5,0.5343748455056918,9,2009,2,0,0
11021,1,0.6228838046148318,6,2011,5,0,1
9798,1,1.2804195290298035,22,2010,1,0,1
11331,1,0.7458324749365497,18,2014,1,1,0
4641,1,3.7143970460549665,12,2012,1,0,0
7185,1,1.7204603630205986,9,2014,3,0,0
1198,1,2.1901865325701664,14,2014,6,0,0
10551,1,0.47183239432007734,1,2013,6,0,1
13226,3,1.1645613155641021,22,2010,5,0,1
212,2,0.571198149423985,19,2012,1,1,0
7821,1,0.4364720200847956,21,2014,0,0,1
9153,1,0.7053687649435385,17,2012,6,0,0
8419,1,1.8988017344414398,22,2009,0,0,1
6181,1,1.077606094537379,7,2014,6,0,0
8255,1,0.4757748715044337,12,2010,6,0,0
13347,1,0.8337621734782387,4,2012,5,0,1
1547,1,0.7317804031097975,8,2012,0,0,0
12604,1,4.5445522740139035,10,2014,1,0,0
10970,4,1.4360026287825391,20,2010,4,1,1
10036,1,0.6489856734309993,9,2010,4,0,0
9422,1,0.720534214601237,13,2011,0,0,0
4209,6,1.6513665770424282,18,2013,1,1,0
894,5,1.7107671082230689,18,2009,6,0,0
13754,1,2.177575649999045,2,2009,4,0,1
3622,1,0.7037863642430641,21,2012,3,0,1
9319,1,1.1341657004918162,20,2010,1,1,1
14448,1,7.030623577142696,22,2011,6,0,1
10748,1,1.9078954574719256,20,2013,5,0,1
3288,1,0.8384345177403421,18,2013,2,1,0
2167,1,3.2704367392917395,4,2009,3,0,1
13269,1,1.798694310197991,17,2015,4,1,0
12149,2,2.575398311884809,0,2013,6,0,1
5825,2,0.24613568022180754,3,2010,6,0,1
6754,1,4.33295861774233,2,2015,5,0,1
10506,1,6.039754373441738,17,2015,4,1,0
9875,1,0.9048230050617697,3,2012,2,0,1
9347,1,2.452627240033282,1,2009,3,0,1
6890,1,0.9950230678890571,8,2009,1,0,0
4603,2,0.9172683761615821,8,2015,0,0,0
8875,1,3.630268241523937,6,2009,1,0,1
5927,1,0.5130292990873652,13,2015,4,0,0
5778,5,3.178153830878289,10,2012,0,0,0
2774,5,0.6501422455684746,9,2012,2,0,0
1154,2,2.7637912645620553,1,2012,1,0,1
9943,1,1.8996316332632952,19,2011,3,1,0
13548,1,1.3772364683903888,22,2011,5,0,1
12456,1,1.1537142587028373,9,2011,2,0,0
1451,1,0.4825754990279495,23,2015,6,0,1
4593,1,4.7693857004381295,8,2015,0,0,0
5704,1,0.9679190700414818,15,2009,1,0,0
4244,1,1.4561670826491362,19,2011,2,1,0
9416,1,4.177267464907093,9,2009,3,0,0
8905,1,1.4205693852450778,10,2012,4,0,0
3816,2,0.5083414696284755,19,2011,0,1,0
11694,2,1.843441628359598,13,2014,6,0,0
13358,2,5.7921604987202935,9,2010,5,0,0
8285,2,2.2945902832813636,9,2012,3,0,0
1433,2,0.6114439893547742,17,2009,1,1,0
5233,1,5.803812034524912,0,2010,4,0,1
5230,1,2.99161197281066,9,2014,6,0,0
5351,5,1.1473392707433905,19,2014,5,0,0
1049,1,1.9615390302289981,14,2011,3,0,0
5966,1,0.4869911661652054,12,2014,1,0,0
7647,1,1.9393646753683034,0,2011,2,0,1
6800,1,0.38027085569508307,19,2011,2,1,0
10865,1,1.240991192699818,1,2012,6,0,1
4697,1,1.0354511191177087,12,2009,5,0,0
6696,1,1.0130690799974569,15,2013,1,0,0
13928,1,1.2378067581561765,17,2015,2,1,0
6879,1,1.2047802460739092,17,2014,4,1,0
8721,1,1.0432312660678933,11,2013,4,0,0
11602,4,3.187439484396463,7,2012,3,0,0
6042,1,1.4933831848853882,0,2010,6,0,1
14488,1,1.0981326621450487,21,2012,2,0,1
12706,2,1.0228125407743776,20,2013,4,1,1
8780,1,0.6048484516917313,17,2014,4,1,0
14305,1,0.9410331692337534,20,2014,0,1,1
8873,1,1.2334136450484428,19,2014,5,0,0
10001,1,2.0080571299758216,17,2014,5,0,0
10761,1,0.80675514544518,12,2013,1,0,0
13601,1,2.241178879957093,5,2011,0,0,1
9481,1,1.3017792401213342,9,2011,1,0,0
14973,1,0.8907318500852968,23,2009,5,0,1
8879,1,1.9807223537835434,7,2011,3,0,0
11587,1,1.3861339032866418,21,2014,1,0,1
13411,1,0.5734753704454194,21,2013,3,0,1
258,1,0.46979630177033915,2,2013,4,0,1
11990,5,1.0149861335013566,11,2009,5,0,0
10890,5,1.8895524537047081,19,2010,3,1,0
10726,1,1.6995376309136114,10,2013,0,0,0
14828,1,1.9814747265034296,14,2013,2,0,0
3921,3,3.7339160207555206,0,2011,1,0,1
3947,5,0.4959716475792784,3,2012,5,0,1
12290,1,0.23404650586416323,18,2011,2,1,0
9035,1,0.6303223467984759,9,2009,2,0,0
2182,1,5.275933536576376,1,2015,2,0,1
9985,1,2.221855748245289,15,2013,2,0,0
14898,1,1.669468499386067,22,2009,2,0,1
2096,2,0.8786203718947394,0,2009,4,0,1
14984,1,0.5200414792022369,8,2014,4,0,0
1000,1,0.7108199740717563,17,2014,6,0,0
14669,1,1.2315375336628727,8,2009,2,0,0
12989,1,0.8548713115602444,6,2011,4,0,1
5949,1,1.5870173234263287,11,2009,2,0,0
3636,2,0.4353981959309377,15,2014,6,0,0
13885,1,2.491771213312357,18,2013,2,1,0
4554,1,0.9806718341422755,18,2009,1,1,0
8818,2,0.8557134472629607,9,2010,4,0,0
6801,1,1.4322119052951787,18,2013,1,1,0
8892,1,1.0375116348602076,8,2013,4,0,0
6882,1,1.6243128362913686,14,2013,6,0,0
14473,1,1.6099041193822123,16,2013,4,1,0
8469,2,0.7591496351008283,22,2009,3,0,1
6366,1,1.7053042138411636,4,2015,4,0,1
3684,1,0.9663529171410596,23,2011,6,0,1
653,1,1.9534451408766822,13,2012,4,0,0
4664,2,0.45062245430361314,22,2013,5,0,1
11210,6,1.091887698617669,1,2014,1,0,1
12829,1,0.8303716709125248,7,2009,2,0,0
5789,4,2.3143157037568614,19,2010,4,1,0
5235,1,3.9119580355594454,20,2013,2,1,1
871,3,2.3929097006041546,22,2011,2,0,1
2002,1,0.8464427266524633,9,2009,1,0,0
14348,5,2.6651311922844574,6,2010,2,0,1
8301,1,1.3917127622790901,22,2012,5,0,1
11826,1,0.8975205178390679,8,2014,2,0,0
560,1,0.8776076437607009,10,2013,0,0,0
1224,1,1.6610410883430253,23,2010,6,0,1
471,2,5.464997462332772,0,2014,1,0,1
2872,1,1.8496453471989762,0,2009,6,0,1
13723,1,4.001129843488175,20,2011,4,1,1
13231,1,5.221001558696769,7,2009,2,0,0
14607,1,0.4109966983697499,8,2011,0,0,0
13153,1,0.1553243892522171,21,2015,4,0,1
12824,1,4.142848099656819,9,2013,5,0,0
10716,1,4.149815485714776,15,2015,5,0,0
5323,4,1.2582616058683556,12,2009,3,0,0
14270,1,1.3190370252076415,18,2012,0,1,0
7333,1,0.8325739766901614,9,2012,1,0,0
2621,1,0.9694806390304443,14,2013,5,0,0
12676,1,3.640030180517933,2,2010,3,0,1
1957,1,1.5846731019262628,11,2009,5,0,0
2418,1,0.8533302478409572,15,2014,0,0,0
6395,1,3.2169909074073786,6,2010,0,0,1
8248,1,1.2705052737669162,13,2009,6,0,0
544,2,1.4740171272497116,12,2012,5,0,0
5331,1,2.7434046957198612,6,2013,1,0,1
7150,2,0.9622129619022657,22,2014,1,0,1
3315,3,0.4309316709325113,17,2009,2,1,0
11055,1,0.7229221664514176,16,2010,0,1,0
12802,1,0.9711383419008408,13,2013,2,0,0
1180,5,1.1611835430780155,16,2012,5,0,0
10146,2,0.9809155526994805,20,2011,2,1,1
7507,5,0.7919011889598824,0,2010,6,0,1
7663,1,2.18793970369056,2,2011,2,0,1
7174,2,3.05125578390659,11,2013,2,0,0
7240,1,1.0708025440351845,9,2011,0,0,0
8009,5,1.803246759351658,23,2013,4,0,1
12857,1,0.9480564652099986,21,2012,5,0,1
7229,1,0.7335290073486629,10,2009,2,0,0
6341,1,0.5885080429974391,0,2009,6,0,1
1601,1,3.280271462596628,10,2014,2,0,0
4228,2,0.5691492861205936,14,2011,6,0,0
5780,4,1.0571321684409327,16,2010,1,1,0
5737,1,0.4571179198939068,17,2010,1,1,0
8644,1,0.8170496173667119,7,2010,1,0,0
5898,1,2.2995272717573862,7,2014,4,0,0
708,5,3.0211493971952144,12,2011,2,0,0
7130,2,0.853987969843942,10,2011,2,0,0
13592,1,2.2223008976601104,20,2009,4,1,1
722,1,1.510079870666658,1,2010,6,0,1
5684,1,1.4025273365662043,23,2013,0,0,1
7760,1,0.9231867274307334,16,2010,5,0,0
12807,2,5.101839543656603,2,2013,5,0,1
30,1,0.5417817957191495,16,2014,2,1,0
11901,2,0.9339209390849722,21,2011,0,0,1
12619,2,4.009935707999508,15,2012,3,0,0
12763,1,0.32473271065306697,20,2011,4,1,1
5644,1,0.7561026486403299,20,2009,0,1,1
10256,5,0.8386547326801684,13,2010,1,0,0
6173,2,1.2884711693100723,23,2012,3,0,1
10634,1,2.955024009680915,19,2011,6,0,0
9390,1,4.3160920953487105,6,2011,4,0,1
9734,1,0.8008191144447407,17,2015,3,1,0
1855,3,0.8156715621565499,15,2011,1,0,0
11984,2,1.6633062262298082,10,2013,6,0,0
4035,1,0.381184964208379,11,2013,4,0,0
5268,5,3.4274731256845232,11,2013,4,0,0
1771,3,3.8191709000675664,5,2011,5,0,1
4883,1,3.2377287409475093,15,2012,4,0,0
14642,1,1.1641175707521865,21,2009,5,0,1
13860,1,4.117351934607629,13,2011,4,0,0
13049,1,1.6246584216996753,22,2013,4,0,1
13763,1,3.677881496990885,10,2012,1,0,0
12160,1,0.6803828728913318,15,2012,1,0,0
13290,1,0.5820474982400625,16,2009,4,1,0
7901,2,1.2700522874391913,13,2009,1,0,0
10637,1,2.303181342451382,17,2014,6,0,0
9363,3,2.7535487818516153,10,2009,6,0,0
8315,1,0.721328869352651,16,2009,1,1,0
11851,1,2.400711576091257,3,2012,2,0,1
3850,2,2.0613131727850114,17,2010,5,0,0
9173,2,2.3513834622859213,23,2015,5,0,1
3314,1,0.7652629717067166,9,2009,1,0,0
8972,1,5.230704430370822,23,2012,5,0,1
6540,1,0.5070047703608339,5,2010,2,0,1
1509,1,0.6927258567363337,10,2010,4,0,0
10287,1,3.485338046480658,15,2014,5,0,0
3080,1,1.2631289238262369,10,2011,5,0,0
11506,1,4.700844560338209,13,2012,5,0,0
9512,1,0.9023484734357806,17,2015,1,1,0
12867,1,0.5564583998821112,13,2009,2,0,0
2030,2,1.3827010425238517,14,2010,6,0,0
12958,1,1.4729634020875246,12,2015,5,0,0
9968,1,1.73901320073341,7,2012,1,0,0
9696,3,1.3037939357240274,12,2012,1,0,0
7396,2,1.4667744857068068,17,2011,4,1,0
6022,1,1.8353634086345971,2,2014,0,0,1
11106,1,0.9999563587375102,10,2010,2,0,0
10185,1,2.481588974512266,15,2009,3,0,0
8883,1,1.700591118557393,23,2012,3,0,1
2572,4,1.1353168521307238,15,2014,5,0,0
11838,1,0.9105030682405871,12,2011,5,0,0
2836,1,0.5175996126590416,18,2012,4,1,0
8591,1,1.0636175764669469,19,2010,5,0,0
5746,1,0.6966833413459868,10,2011,6,0,0
4145,1,1.3606156260749422,11,2009,2,0,0
16,1,1.6216387091398405,7,2014,2,0,0
13110,5,2.726249525507301,9,2012,4,0,0
3607,2,1.9310121585140134,19,2013,6,0,0
9435,2,2.207180108278583,22,2011,6,0,1
4713,1,1.303417430346087,8,2010,4,0,0
2357,1,0.44557137298041605,10,2013,0,0,0
3563,1,0.8958960334933654,15,2011,1,0,0
2690,1,1.8687663116258064,12,2010,1,0,0
11395,1,2.7638791156587934,21,2013,2,0,1
11796,1,1.8770517043985766,21,2011,3,0,1
8602,1,0.892098829269231,9,2009,3,0,0
8234,5,5.251033706153051,17,2011,1,1,0
5203,1,1.5402817242495712,17,2012,5,0,0
8853,4,1.1172826707483456,15,2009,2,0,0
14609,1,1.8042012302659225,15,2014,6,0,0
11015,1,2.5974410939330475,10,2011,3,0,0
703,1,1.363752145995529,11,2012,0,0,0
1908,1,0.7689860882871756,9,2014,3,0,0
2986,2,1.5309664424497353,22,2015,3,0,1
4905,1,2.14388842694076,18,2014,5,0,0
2967,1,1.4651785106186632,20,2014,0,1,1
3567,2,2.1479508504533813,20,2010,2,1,1
2230,2,3.145100652900594,20,2014,4,1,1
11466,1,1.6165225107691743,22,2009,1,0,1
7715,2,0.6128571287439533,22,2014,0,0,1
10271,1,0.5096281333769139,9,2010,3,0,0
10218,1,0.4277699729056905,11,2014,4,0,0
1015,1,3.262442494417683,17,2015,4,1,0
14727,1,1.1062494910500387,13,2014,5,0,0
12235,1,1.4207760518011763,3,2009,6,0,1
4584,1,3.1324113129925957,10,2011,0,0,0
5146,1,1.1586281057675474,16,2009,1,1,0
406,1,2.7490244793927743,18,2011,2,1,0
6106,1,0.3915922318595718,9,2014,6,0,0
4193,2,0.8884814944243666,12,2015,5,0,0
2636,5,2.850270447962039,23,2010,3,0,1
10540,1,1.2071925196492443,22,2012,3,0,1
209,1,0.4613174506496169,9,2011,0,0,0
10574,2,0.7229533308301643,17,2014,4,1,0
4468,1,3.519887314671299,13,2011,3,0,0
12923,1,2.8720192846789834,15,2011,5,0,0
2269,1,0.5843255940731635,10,2012,3,0,0
12535,1,0.6567359327930247,18,2009,4,1,0
9508,1,2.4468427920034044,21,2011,1,0,1
2120,1,0.4131578052664113,17,2014,2,1,0
